word_id,word,pos,phonetic,meaning_cn,primary_gloss,stage,year_band,gaokao_level,freq_rank,volume,volume_label,source_type,source_page,source_ref,confidence
sr-B3-0594,publish,vt.,"/""pVblIS/",发表（作品）；出版,发表（作品）,senior,3,3,10594,B3,必修第三册,vocabulary,121,2,high
sr-B3-0595,pudding,n.,"/""pUdIN/",布丁；（餐末的）甜食,布丁,senior,3,3,10595,B3,必修第三册,vocabulary,121,1,high
sr-B3-0596,pursue,vt.,"/p@""sju:/",追求；致力于,追求,senior,3,3,10596,B3,必修第三册,vocabulary,121,5,high
sr-B3-0597,range from ... to ...,,,包括从……到……之间,包括从……到……之间,senior,3,3,10597,B3,必修第三册,vocabulary,121,1,high
sr-B3-0598,region,n.,"/""ri:dZ@n/",地区；区域；地方,地区,senior,3,3,10598,B3,必修第三册,vocabulary,121,1,high
sr-B3-0599,regular,adj.,"/""regj@l@(r)/",定期的；经常的；正常的,定期的,senior,3,3,10599,B3,必修第三册,vocabulary,121,4,high
sr-B3-0600,reject,vt.,"/rI""dZekt/",拒绝接受；不录用,拒绝接受,senior,3,3,10600,B3,必修第三册,vocabulary,121,2,high
sr-B3-0601,replace,vt.,"/rI""pleIs/",接替；取代；更换(；象征；代表；相当于,接替,senior,3,3,10601,B3,必修第三册,vocabulary,121,1,high
sr-B3-0602,resource,n.,"/rI""sO:s/",资源；财力；物力,资源,senior,3,3,10602,B3,必修第三册,vocabulary,121,4,high
sr-B3-0603,respect,vt.,"/rIs""pekt/",尊敬；尊重,尊敬,senior,3,3,10603,B3,必修第三册,vocabulary,121,1,high
sr-B3-0604,respond,vt.,"/rI""spQnd/",回答；回复；做出反应；回应,回答,senior,3,3,10604,B3,必修第三册,vocabulary,121,2,high
sr-B3-0605,response,n.,"/rI""spQns/",反应；回答；回复,反应,senior,3,3,10605,B3,必修第三册,vocabulary,121,2,high
sr-B3-0606,result in,,,导致；造成,导致,senior,3,3,10606,B3,必修第三册,vocabulary,121,4,high
sr-B3-0607,retire,vt.,"/rI""taI@(r)/",退休；退职；退出,退休,senior,3,3,10607,B3,必修第三册,vocabulary,121,2,high
sr-B3-0608,roast,adj. vt.,/r@Ust/,烤的；焙的；烘烤；焙,烤的,senior,3,3,10608,B3,必修第三册,vocabulary,121,1,high
sr-B3-0609,roast turkey,,,烤火鸡肉,烤火鸡肉,senior,3,3,10609,B3,必修第三册,vocabulary,121,1,high
sr-B3-0610,run out,,,用完；耗尽,用完,senior,3,3,10610,B3,必修第三册,vocabulary,121,4,high
sr-B3-0611,satellite,n.,,人造卫星；卫星,人造卫星,senior,3,3,10611,B3,必修第三册,vocabulary,121,4,high
sr-B3-0612,saving,n.,"/""seIvIN/",节省物；节省；节约；储蓄金；存款,节省物,senior,3,3,10612,B3,必修第三册,vocabulary,121,2,high
sr-B3-0613,scare,vt.,/ske@(r)/,惊吓；使害怕；受惊吓,惊吓,senior,3,3,10613,B3,必修第三册,vocabulary,121,2,high
sr-B3-0614,scholarship,n.,"/""skQl@SIp/",奖学金,奖学金,senior,3,3,10614,B3,必修第三册,vocabulary,121,2,high
sr-B3-0615,seek,,/si:k/,寻找；寻求,寻找,senior,3,3,10615,B3,必修第三册,vocabulary,121,3,high
sr-B3-0616,seek one’s fortune,,,寻找成功致富之路；闯世界,寻找成功致富之路,senior,3,3,10616,B3,必修第三册,vocabulary,121,3,high
sr-B3-0617,select,vt.,"/sI""lekt/",选择；挑选；选拔,选择,senior,3,3,10617,B3,必修第三册,vocabulary,121,3,high
sr-B3-0618,series,n.,"/""sI@ri:z/",一系列；连续；接连,一系列,senior,3,3,10618,B3,必修第三册,vocabulary,122,3,high
sr-B3-0619,set off,,,出发；动身；启程,出发,senior,3,3,10619,B3,必修第三册,vocabulary,122,1,high
sr-B3-0620,settle,vt.,"/""setl/",解决（分歧）；确定；安排好；和解；定居,解决（分歧）,senior,3,3,10620,B3,必修第三册,vocabulary,122,3,high
sr-B3-0621,shallow,adj.,,肤浅的；浅的,肤浅的,senior,3,3,10621,B3,必修第三册,vocabulary,122,4,high
sr-B3-0622,sharp,,/SA:p/,增长、下跌等）急剧的；锋利的；明显的,增长、下跌等）急剧的,senior,3,3,10622,B3,必修第三册,vocabulary,122,2,high
sr-B3-0623,signal,vi.,"/""sIgn@l/",标志着；标明；发信号；信号；标志,标志着,senior,3,3,10623,B3,必修第三册,vocabulary,122,4,high
sr-B3-0624,significant,adj.,"/sIg""nIfIk@nt/",有重大意义的；显著的,有重大意义的,senior,3,3,10624,B3,必修第三册,vocabulary,122,1,high
sr-B3-0625,so as to (do sth),,,为了；以便,为了,senior,3,3,10625,B3,必修第三册,vocabulary,122,4,high
sr-B3-0626,solar,adj.,"/""s@Ul@(r)/",太阳的；太阳能的,太阳的,senior,3,3,10626,B3,必修第三册,vocabulary,122,4,high
sr-B3-0627,solar system,,,太阳系；类太阳系,太阳系,senior,3,3,10627,B3,必修第三册,vocabulary,122,4,high
sr-B3-0628,sort,n.,/sO:t/,种类；类别；品种,种类,senior,3,3,10628,B3,必修第三册,vocabulary,122,5,high
sr-B3-0629,spot,vt.,/spQt/,看见；注意到；发现；地点；处所；斑点；污迹,看见,senior,3,3,10629,B3,必修第三册,vocabulary,122,5,high
sr-B3-0630,stair,n.,/ste@(r)/,楼梯；梯级,楼梯,senior,3,3,10630,B3,必修第三册,vocabulary,122,5,high
sr-B3-0631,sufficient,adj.,"/s@""fISnt/",足够的；充足的,足够的,senior,3,3,10631,B3,必修第三册,vocabulary,122,4,high
sr-B3-0632,super,adj.,"/""su:p@(r);BrEalso""sju:p@(r)/",顶好的；超级的,顶好的,senior,3,3,10632,B3,必修第三册,vocabulary,122,3,high
sr-B3-0633,tailor,,"/""teIl@(r)/",男装）裁缝；专门制作；定做,男装）裁缝,senior,3,3,10633,B3,必修第三册,vocabulary,122,5,high
sr-B3-0634,take advantage of,,,利用；欺骗；占……的便宜,利用,senior,3,3,10634,B3,必修第三册,vocabulary,122,1,high
sr-B3-0635,tear,n.,/tI@(r)/,眼泪；泪水,眼泪,senior,3,3,10635,B3,必修第三册,vocabulary,122,2,high
sr-B3-0636,in tears,,,流着泪；含着泪,流着泪,senior,3,3,10636,B3,必修第三册,vocabulary,122,2,high
sr-B3-0637,tend,vt.,/tend/,照顾；照料；倾向；趋于,照顾,senior,3,3,10637,B3,必修第三册,vocabulary,122,2,high
sr-B3-0638,tend to do sth,,,易于做某事；往往会发生某事,易于做某事,senior,3,3,10638,B3,必修第三册,vocabulary,122,2,high
sr-B3-0639,tension,n.,"/""tenSn/",紧张关系；紧张；焦虑,紧张关系,senior,3,3,10639,B3,必修第三册,vocabulary,122,2,high
sr-B3-0640,therefore,adv.,"/""De@fO:(r)/",因此；所以,因此,senior,3,3,10640,B3,必修第三册,vocabulary,122,2,high
sr-B3-0641,tissue,n.,"/""tISu:；""tIsju:/",纸巾；（人、动植物细胞的）组织,纸巾,senior,3,3,10641,B3,必修第三册,vocabulary,122,4,high
sr-B3-0642,to name but a few,,,仅举几例,仅举几例,senior,3,3,10642,B3,必修第三册,vocabulary,122,3,high
sr-B3-0643,towel,n.,"/""taU@l/",毛巾；抹布,毛巾,senior,3,3,10643,B3,必修第三册,vocabulary,122,4,high
sr-B3-0644,trip over,,,被……绊倒,被……绊倒,senior,3,3,10644,B3,必修第三册,vocabulary,122,2,high
sr-B3-0645,tuition fees,,,学费,学费,senior,3,3,10645,B3,必修第三册,vocabulary,122,2,high
sr-B3-0646,universe,n.,"/""ju:nIv3:s/",宇宙；天地万物(,宇宙,senior,3,3,10646,B3,必修第三册,vocabulary,122,,high
sr-B3-0647,upper,adj.,"/""Vp@(r)/",上面的；上层的；靠上部的,上面的,senior,3,3,10647,B3,必修第三册,vocabulary,123,5,high
sr-B3-0648,the upper class,,,上流社会；上等阶层,上流社会,senior,3,3,10648,B3,必修第三册,vocabulary,123,5,high
sr-B3-0649,virtue,n.,"/""v3:tSu:/",高尚的道德；美德；优秀品质,高尚的道德,senior,3,3,10649,B3,必修第三册,vocabulary,123,2,high
sr-B3-0650,wedding,n. vt.,"/""wedIN/",婚礼；结婚庆典(；悄声说；耳语；低语；耳语（声）；低语（声）；传言；谣传,婚礼,senior,3,3,10650,B3,必修第三册,vocabulary,123,2,high
sr-B3-0651,be willing to do sth,,,愿意或乐意做某事,愿意或乐意做某事,senior,3,3,10651,B3,必修第三册,vocabulary,123,5,high
sr-B3-0652,wrestle,vt.,"/""resl/",摔跤；奋力对付,摔跤,senior,3,3,10652,B3,必修第三册,vocabulary,123,1,high
