headword,pos,freq_rank
humiliate,v.,9338
gravitational,adj.,9340
heavenly,adj.,9350
scurry,v./n.,9351
gangster,n.,9353
sterile,adj.,9354
extinct,adj.,9357
cupboard,n.,9358
impetus,n.,9359
plump,adj./v./adv.,9362
gorilla,n.,9367
futile,adj.,9374
cultivation,n.,9376
idol,n.,9381
reshape,v.,9382
conspicuous,adj.,9384
hustle,n./v.,9394
ruthless,adj.,9398
cripple,n./v./adj.,9401
braid,n./v.,9403
waver,n./v.,9407
salient,adj./n.,9408
carcass,n.,9410
radius,n.,9413
banish,v.,9415
magician,n.,9416
candid,adj.,9420
ecstasy,n.,9422
bestow,v.,9425
assimilate,v.,9426
gloom,n./v.,9432
misconception,n.,9434
hoist,n./v.,9437
tangle,n./v.,9440
rearrange,v.,9441
undertaking,n.,9442
hasten,v.,9445
digest,n./v.,9447
prolong,v.,9450
relinquish,v.,9453
commence,v.,9454
apprehension,n.,9457
clog,n./v.,9458
dismal,adj./n.,9459
algae,n.,9463
sloppy,adj.,9466
garnish,n./v.,9470
notch,n./v.,9472
vicinity,n.,9483
humility,n.,9485
pleasing,adj.,9486
anthem,n.,9491
vanity,n.,9493
bulky,adj.,9495
limp,n./adj./v.,9496
motionless,adj.,9497
scour,v./n.,9501
dilute,v./adj.,9506
compress,v.,9510
mortal,n./adj.,9517
ascend,v.,9518
exempt,n./adj./v.,9520
ultraviolet,adj.,9521
twig,n./v.,9522
rectangular,adj.,9527
alligator,n.,9530
wed,v.,9544
evade,v.,9545
sulfur,n./v.,9550
sane,adj.,9556
deity,n.,9560
metabolism,n.,9561
engulf,v.,9563
magnify,v.,9568
ascertain,v.,9571
sinister,adj.,9576
auditorium,n.,9580
microscopic,adj.,9581
plainly,adv.,9585
plentiful,adj.,9587
starvation,n.,9590
deflect,v.,9591
luminous,adj.,9593
shear,n./v.,9594
amplify,v.,9595
lofty,adj.,9596
staggering,adj.,9598
rot,n./v.,9603
fume,n./v.,9606
meager,adj.,9607
warranty,n.,9608
dent,n./v.,9610
pollen,n./v.,9612
rusty,adj.,9614
terrestrial,n./adj.,9615
jug,n./v.,9618
permeate,v.,9622
defiant,adj.,9623
maritime,adj.,9625
acquaint,v.,9630
afflict,v.,9633
tan,n./adj./v.,9634
amass,v.,9638
slum,n./v.,9642
soaring,adj.,9645
traverse,n./v./adj.,9649
thermometer,n.,9651
disdain,n./v.,9653
vigor,n.,9655
precursor,n.,9664
vibrate,v.,9666
impart,v.,9673
parachute,n./v.,9674
treadmill,n.,9677
discontent,n.,9678
speedy,adj.,9690
intimidation,n.,9693
stained,adj.,9695
snag,n./v.,9696
prescribed,adj.,9697
sly,adj.,9698
credentials,n.,9700
conspire,v.,9702
oust,v.,9709
entice,v.,9712
recurring,,9718
deterrent,adj./n.,9721
swelling,n./adj.,9722
squarely,adv.,9723
pioneering,adj.,9727
demolish,v.,9728
ware,n./v./adj.,9728
radiant,adj.,9731
orbital,adj.,9732
backbone,n.,9733
marrow,n.,9735
greasy,adj.,9740
stitch,n./v.,9743
denote,v.,9748
devoid,adj.,9749
receptor,n.,9755
assorted,adj.,9756
stiffen,v.,9758
voltage,n.,9759
grieve,v.,9760
receptive,adj.,9761
harness,n./v.,9768
drizzle,n./v.,9773
dissipate,v.,9775
publicize,v.,9776
incompetent,adj./n.,9777
subordinate,n./adj./v.,9779
quarry,n./v.,9794
bidding,n.,9796
obscene,adj.,9798
combustion,n.,9802
invader,n.,9804
ventilation,n.,9805
turbulent,adj.,9806
inviting,adj.,9809
manure,n./v.,9810
aggravate,v.,9820
insanity,n.,9821
rustic,n./adj.,9825
mantle,n./v.,9827
rigor,n.,9829
flux,n./v.,9830
query,n./v.,9831
gloomy,adj.,9832
troublesome,adj.,9839
annoy,v.,9844
discrete,adj.,9847
geometric,adj.,9848
condemnation,n.,9852
scribble,n./v.,9854
enclosure,n.,9856
imprisonment,n.,9862
indicative,adj.,9866
lagoon,n.,9872
ambivalence,n.,9873
blizzard,n.,9875
humorous,adj.,9877
utilization,n.,9879
sensational,adj.,9888
wrath,n.,9893
pertinent,adj.,9895
nontraditional,adj.,9900
presumption,n.,9906
endow,v.,9907
vocation,n.,9913
rounded,adj.,9917
abandonment,n.,9919
favored,adj.,9922
witty,adj.,9923
stale,n./adj./v.,9924
obedience,n.,9926
equitable,adj.,9927
careless,adj.,9928
fret,n./v.,9929
disseminate,v.,9930
flatter,v.,9933
hamlet,n.,9947
barge,n./v.,9954
envoy,n.,9956
coexist,v.,9957
traitor,n.,9963
unconventional,adj.,9964
markedly,adv.,9965
adherence,n.,9972
traction,n.,9977
rodent,adj./n.,9980
journalistic,adj.,9983
iceberg,n.,9987
parrot,n./v.,9988
deserted,adj.,9992
thump,n./v.,9995
paralysis,n.,9996
acquit,v.,9999
botanical,adj./n.,10006
wane,n./v.,10009
emblem,n./v.,10014
willow,n./adj.,10016
bland,adj.,10017
termination,n.,10020
homage,n.,10023
whim,n.,10044
stationary,adj.,10049
continual,adj.,10050
ridicule,n./v.,10051
rectangle,n.,10058
angular,adj.,10062
revert,v./n.,10064
periphery,n.,10065
patronage,n.,10066
engaging,adj.,10067
comparatively,adv.,10073
zest,n./v.,10079
invaluable,adj.,10081
infusion,n.,10082
translucent,adj.,10086
fitting,adj./n.,10090
coordinated,v.,10096
enthusiastically,adv.,10100
precarious,adj.,10101
mosaic,n./adj./v.,10103
clam,n./v.,10109
breathtaking,adj.,10110
avalanche,n./v.,10113
numerical,adj.,10114
festive,adj.,10117
sluggish,adj.,10122
grope,v./n.,10123
venerable,adj.,10124
microbe,n.,10126
repetitive,adj.,10127
footnote,n.,10131
serene,adj./n.,10132
notation,n.,10133
sanitation,n.,10135
gust,n.,10137
folding,adj.,10138
fluffy,adj.,10139
stern,n./adj.,10140
incompatible,adj.,10142
neutron,n.,10155
fir,n.,10159
excavate,v.,10160
intrude,v.,10162
cider,n.,10172
fidelity,n.,10174
symmetry,n.,10174
innate,adj.,10178
zeal,n.,10184
exemplary,adj.,10187
deplete,v.,10191
proficiency,n.,10195
analogous,adj.,10202
legion,n.,10204
patriarchal,adj.,10205
gait,n./v.,10206
gleam,n./v.,10208
depot,n.,10213
sect,n.,10216
brittle,adj.,10220
adept,adj./n.,10221
foray,v./n.,10224
torque,n.,10225
outdated,adj.,10226
thrift,n.,10231
installment,n.,10234
precipitate,n./v./adj.,10236
subsistence,n.,10237
subtract,v.,10238
nourish,v.,10239
slug,n./v.,10241
auspices,n.,10245
inspiring,adj.,10256
conglomerate,adj./n./v.,10258
rust,n./v.,10260
insulate,v.,10264
disproportionate,adj.,10266
transmitter,n.,10271
ion,n.,10273
anthology,n.,10276
vacancy,n.,10277
imprint,v./n.,10278
audition,n.,10280
receptionist,n.,10281
addictive,adj.,10283
unbearable,adj.,10284
notoriously,adv.,10287
projector,n.,10289
prehistoric,adj.,10293
eloquent,adj.,10294
nicotine,n.,10295
ascent,n.,10299
quaint,adj.,10301
seedling,n.,10303
anecdotal,adj.,10309
tapestry,n./v.,10311
brilliance,n.,10319
scarlet,n./adj.,10320
aquarium,n.,10321
misfortune,n.,10322
reverence,n./v.,10327
balk,n./v.,10330
profess,v.,10336
ore,n.,10340
feud,n./v.,10345
embryonic,adj.,10348
audible,adj.,10350
behaviour,n.,10352
disgrace,n./v.,10352
brilliantly,adv.,10358
fuse,n./v.,10364
fabricate,v.,10365
sow,n./v.,10366
disapproval,n.,10369
collateral,adj./n.,10379
waive,v.,10383
thaw,n./v.,10385
disintegrate,v.,10387
hardy,adj./adv.,10388
obliterate,v.,10389
infiltrate,v./n.,10390
notwithstanding,adv./prep./conj.,10393
extravagant,adj.,10399
predictive,adj.,10404
interrogate,v.,10405
accessibility,n.,10407
detach,v.,10420
brew,n./v.,10422
gymnastics,n.,10424
endowment,n.,10430
mediocre,adj.,10434
sparse,adj.,10437
beacon,n./v.,10441
speck,n./v.,10442
zinc,n./v.,10443
rendition,n.,10446
delta,n.,10451
courtship,n.,10459
yen,n./v.,10461
rift,n./v.,10462
admirable,adj.,10469
encyclopedia,n.,10470
beforehand,adv.,10479
scroll,n./v.,10484
satire,n.,10491
dues,n.,10492
wring,n./v.,10500
tedious,adj.,10501
turbulence,n.,10503
dignified,adj.,10506
caste,n.,10508
neutralize,v.,10512
rebate,n./v.,10514
fleeting,adj.,10517
biographer,n.,10519
delineate,v.,10523
spew,v./n.,10524
reptile,n./adj.,10530
majestic,adj.,10534
confound,v.,10535
cleanse,v.,10540
identifiable,adj.,10546
commend,v.,10548
confiscate,v./adj.,10551
preferable,adj.,10561
amnesty,n.,10562
disgusted,adj.,10566
individualism,n.,10574
neuron,n.,10575
impediment,n.,10593
captivity,n.,10594
electromagnetic,adj.,10597
awkwardly,adv.,10600
guise,n./v.,10606
edible,n./adj.,10611
viral,adj.,10615
disciplined,adj.,10617
thunderstorm,n.,10620
patriot,n.,10621
skyscraper,n.,10626
erratic,n./adj.,10635
refinement,n.,10637
reciprocal,adj./n.,10639
hilarious,adj.,10641
taunt,n./v./adj.,10645
yawn,n./v.,10649
envelop,v./n.,10650
revere,v.,10655
renounce,v./n.,10656
emigrate,v.,10660
lore,n.,10674
gag,n./v.,10677
climax,n./v.,10683
improbable,adj.,10684
unearth,v.,10691
ambivalent,adj.,10693
caliber,n.,10694
confinement,n.,10696
humid,adj.,10699
obstruct,v.,10703
trudge,n./v.,10705
glean,v.,10706
generalize,v.,10707
faucet,n.,10713
worldly,adj.,10714
stash,v./n.,10715
dialect,n.,10722
arid,adj.,10724
kettle,n.,10726
dwindle,v.,10733
transient,n./adj.,10735
patriarch,n.,10741
loot,n./v.,10753
caricature,n./v.,10757
legalize,v.,10758
propulsion,n.,10762
evergreen,n./adj.,10763
attire,n./v.,10764
saucer,n.,10769
synonymous,adj.,10771
derivative,adj./n.,10778
informative,adj.,10780
splendor,n.,10786
viability,n.,10788
cohesion,n.,10791
funnel,n.,10793
abstinence,n.,10794
fanatic,n./adj.,10797
rendering,n.,10799
ancestry,n.,10801
accelerated,adj.,10808
flashy,adj.,10814
dweller,n.,10815
tame,adj./v.,10816
hygiene,n.,10817
nonfiction,n.,10818
bison,n.,10820
physiology,n.,10821
deport,v.,10824
detrimental,adj.,10826
genus,n.,10828
attainment,n.,10837
jolt,n./v.,10838
ardent,adj.,10839
naturalist,n.,10840
centennial,n./adj.,10841
mend,n./v.,10849
demolition,n.,10854
devout,adj.,10858
proprietor,n.,10859
noted,adj.,10860
narration,n.,10868
strife,n.,10875
exaggeration,n.,10878
accentuate,v.,10880
leash,n./v.,10882
auditory,adj.,10885
propensity,n.,10887
adventurous,adj.,10890
breathless,adj.,10896
daisy,n./adj.,10897
refund,n./v.,10901
synthesize,v.,10905
solidify,v.,10906
ascribe,v.,10907
uncanny,adj.,10910
aspiring,adj.,10911
pane,n./v.,10912
feeder,n.,10915
specified,adj.,10916
dampen,v.,10919
smother,v./n.,10923
eject,v.,10924
horde,n./v.,10933
hideous,adj.,10934
infancy,n.,10935
alternately,adv.,10939
intersect,v.,10941
professionalism,n.,10943
treacherous,adj.,10946
dormitory,n.,10947
stipulate,v.,10956
metabolic,adj.,10967
memorandum,n.,10968
overdue,adj.,10973
prolific,adj.,10980
mythical,adj.,10983
defective,adj./n.,10995
shabby,adj.,10996
censor,n./v.,10997
construe,v./n.,11000
overhaul,v./n.,11001
trough,n.,11006
tenderness,n.,11011
throng,n./adj./v.,11014
scoff,n./v.,11015
optimum,n./adj.,11020
sanity,n.,11021
revolutionize,v.,11024
mammoth,n./adj.,11025
fervor,n.,11027
dagger,n./v.,11028
hem,n./v./int.,11030
renaissance,n./adj.,11032
determinant,n./adj.,11034
chiefly,adv.,11035
shrewd,adj.,11036
predatory,adj.,11039
cavern,n./v.,11041
involuntary,adj.,11042
burglar,n.,11050
diffusion,n.,11051
overlapping,,11055
ooze,n./v.,11056
enlightenment,n.,11067
locality,n.,11068
astonished,adj.,11076
prerequisite,adj./n.,11079
shortcut,n.,11087
beak,n.,11092
tenuous,adj.,11093
pedagogical,adj.,11098
strikingly,adv.,11101
refute,v.,11103
spontaneously,adv.,11104
meticulous,adj.,11107
eminent,adj.,11109
garner,n./v.,11116
shingle,n.,11117
sympathize,v.,11121
fraudulent,adj.,11131
onslaught,n.,11133
budge,v./n.,11139
victor,n./adj.,11139
submerge,v.,11140
forage,n./v.,11147
institutionalize,v.,11149
illumination,n.,11150
dated,adj.,11152
saturate,v./adj./n.,11157
thorn,n.,11159
discreet,adj.,11161
pebble,n.,11162
rebellious,adj.,11168
divergent,adj.,11171
throttle,n./v.,11179
methane,n.,11180
allusion,n.,11191
homogeneous,adj.,11195
perjury,n.,11196
repel,v.,11198
condone,v.,11201
ferocious,adj.,11205
rehabilitate,v.,11206
gulp,v./n.,11209
flair,n.,11212
seismic,adj.,11220
inland,adj./n.,11233
frigid,adj.,11238
further,adj./v./adv.,11239
itinerary,n./adj.,11240
nibble,n./v.,11244
economical,adj.,11250
adamant,n./adj.,11251
gush,n./v.,11252
graphite,n.,11261
esteem,n./v.,11271
barricade,n./v.,11273
ecologist,n.,11275
subversive,adj./n.,11280
concerted,adj.,11285
landslide,n.,11290
taint,n./v.,11293
trample,n./v.,11298
incorporation,n.,11299
timid,adj.,11301
ambush,n./v.,11303
clarification,n.,11316
vulgar,adj.,11317
accompaniment,n.,11320
slit,n./v.,11326
deference,n.,11329
doze,v./n.,11330
flora,n.,11331
recourse,n.,11337
kernel,n.,11338
purport,n./v.,11339
corroborate,v.,11342
adversity,n.,11343
grace,n./v.,11346
yolk,n.,11348
incite,v.,11352
primate,n.,11355
immortal,n./adj.,11365
picturesque,adj.,11374
arithmetic,n.,11378
relieved,adj.,11380
axe,n./v.,11388
hive,n./v.,11401
subvert,v.,11404
ravine,n.,11413
quarterly,adj./adv./n.,11417
folklore,n.,11419
depress,v.,11421
redirect,v.,11425
tributary,adj./n.,11428
unpack,v.,11431
stately,adj.,11435
penchant,n.,11438
abduct,v.,11439
boon,n.,11451
lengthen,v.,11453
yarn,n.,11457
pretense,n.,11459
converse,n./adj./v.,11468
conformity,n.,11474
benevolent,adj.,11475
clockwise,adj./adv.,11482
microorganism,n.,11483
deceptive,adj.,11485
dormant,adj.,11487
acclaimed,v./adj.,11493
carnage,n.,11499
juncture,n.,11501
coherence,n.,11502
ration,n./v.,11504
purge,n./v.,11512
quiver,n./v./adj.,11515
ingenious,adj.,11520
labyrinth,n.,11521
vigilant,adj.,11523
calculator,n.,11525
contagious,adj.,11527
saliva,n.,11532
autobiographical,adj.,11535
enlighten,v.,11536
sporadic,adj.,11539
troupe,n./v.,11543
outcry,n./v.,11550
pore,n./v.,11559
milieu,n.,11563
rooster,n.,11564
superstition,n.,11572
supremacy,n.,11573
victorious,adj.,11574
spaceship,n.,11577
hazy,adj.,11578
tally,n./v.,11596
cascade,n./v.,11599
conscientious,adj.,11605
charisma,n.,11606
retribution,n.,11613
stony,adj.,11616
totality,n.,11619
decry,v.,11621
apprehend,v.,11622
predominant,adj.,11628
tremor,n.,11635
instructive,adj.,11647
languish,v.,11648
bask,v.,11655
animosity,n.,11656
incomprehensible,adj.,11659
streamline,n./v.,11669
squander,v.,11672
intestine,adj./n.,11678
etiquette,n.,11679
caress,n./v.,11683
fruitful,adj.,11687
intermediary,n./adj.,11705
queer,n./adj./v.,11708
fraught,adj.,11710
riddle,n./v.,11712
negligence,n.,11719
beaver,n.,11726
torrent,n.,11727
locomotive,n./adj.,11729
primal,adj.,11733
dimly,adv.,11736
grandeur,n.,11749
aptly,adv.,11756
dogma,n.,11758
interstellar,adj.,11761
mesmerize,v.,11762
lug,v./n.,11771
bandit,n.,11776
protrude,v.,11777
precipitation,n.,11784
heroism,n.,11794
exhale,v.,11798
alloy,n./v.,11808
optimist,n.,11811
adjunct,n./adj.,11816
formative,adj./n.,11818
helium,n.,11819
crumple,v.,11820
fray,n./v.,11825
termite,n.,11828
fencing,n.,11834
approximate,adj./v.,11835
workload,n.,11837
prelude,n./v.,11839
dissect,v.,11844
abyss,n.,11847
attrition,n.,11848
clandestine,adj.,11864
propagate,v.,11865
enigmatic,adj.,11873
allure,v./n.,11876
unruly,adj.,11878
wag,v./n.,11879
eschew,v.,11880
uniqueness,,11887
wither,v.,11891
reimburse,v.,11893
carnival,n.,11897
cancellation,n.,11898
stratum,n.,11902
extinguish,v.,11906
ransom,n./v.,11907
inaugurate,v.,11908
fluent,adj.,11910
meticulously,adv.,11911
leopard,n.,11916
weaver,n.,11920
circumvent,v.,11924
digestive,adj./n.,11925
tamper,v./n.,11932
conservationist,n.,11943
recital,n.,11952
exodus,n.,11955
compulsive,adj.,11963
postoperative,adj.,11964
bliss,n.,11965
assemblage,n.,11966
snug,adj./v.,11967
incense,n./v.,11969
adjoining,adj.,11972
ravage,n./v.,11974
illegitimate,adj./n./v.,11989
plumber,n.,11990
latent,adj./n.,11997
clamor,n./v.,12008
waterproof,n./adj./v.,12010
instill,v.,12013
desolate,adj.,12016
disarray,v./n.,12019
torment,n./v.,12020
meteorite,n.,12025
impersonal,adj./n.,12028
sculpt,v.,12037
creed,n.,12038
pervade,v.,12043
unimaginable,adj.,12047
negligible,adj.,12050
suspense,n.,12056
anesthesia,n.,12058
strait,n./adj.,12059
literate,n./adj.,12067
resin,n./v.,12072
fresco,n./v.,12076
fender,n.,12080
feeble,adj.,12083
supplant,v.,12090
diagonal,adj./n.,12094
metropolis,n.,12106
rudimentary,adj.,12107
affectionate,adj.,12111
counteract,v.,12113
detached,adj.,12117
clutter,n./v.,12119
burrow,n./v.,12121
camouflage,v./n.,12127
cove,n./v.,12127
replenish,v.,12129
agitate,v.,12134
utterance,n.,12135
proficient,n./adj.,12137
trolley,n./v.,12139
bent,adj./n.,12145
hectic,adj./n.,12146
polarize,v.,12148
stagnant,adj.,12153
gorge,n./v.,12154
exude,v.,12157
interdependence,n.,12165
magnesium,n.,12167
crimson,n./adj./v.,12173
fable,n./v.,12174
gull,n./v.,12178
migratory,adj.,12179
potassium,n.,12184
proliferate,v.,12185
cadence,n.,12193
civility,n.,12195
crisscross,n./adj./adv./v.,12199
unfavorable,adj.,12203
joyous,adj.,12213
utilitarian,adj./n.,12219
cumbersome,adj.,12228
engraving,n.,12231
agrarian,adj.,12232
concurrent,n./adj.,12234
intermittent,adj.,12236
illiterate,n./adj.,12243
squeak,n./v.,12246
maverick,n./v.,12248
wand,n.,12268
heyday,n./int.,12277
wry,adj./v.,12279
engrave,v.,12280
haunted,adj.,12286
malignant,adj.,12287
snarl,v./n.,12288
skillful,adj.,12290
crayon,n./v.,12296
brim,n./v.,12307
clinch,n./v.,12311
originality,n.,12313
oblivion,n.,12315
impartial,adj.,12318
insidious,adj.,12333
exertion,n.,12337
negate,v.,12350
refresh,v.,12356
reddish,adj.,12362
juxtaposition,n.,12364
diffuse,v./adj.,12366
transpire,v.,12367
exuberant,adj.,12368
segregate,adj./v.,12370
sunflower,n.,12373
horsepower,n.,12375
meditate,v.,12380
virtuous,adj.,12389
snowflake,n.,12400
abort,v.,12402
concoct,v.,12403
fateful,adj.,12405
toad,n.,12413
mania,n.,12415
dazzle,v./n.,12418
admonish,v.,12419
skyrocket,v./n.,12421
acclaim,n./v.,12422
tentacle,n.,12431
industrialization,n.,12437
arduous,adj.,12441
securely,adv.,12442
pedagogy,n.,12445
temperate,adj.,12446
aptitude,n.,12448
healthful,adj.,12451
incarcerate,v.,12453
ornamental,n./adj.,12466
bedrock,n.,12485
flickering,adj.,12486
tundra,n.,12490
irritating,adj.,12492
legislate,v.,12493
conclusive,adj.,12501
exhaustive,adj.,12508
lighthouse,n.,12513
majesty,n.,12516
harmonious,adj.,12523
volt,n.,12526
insulting,adj.,12529
congregate,v./adj.,12537
aloft,adv.,12541
astonish,v.,12542
irreversible,adj.,12545
herald,n./v.,12546
placid,adj.,12548
smug,adj./n.,12560
aperture,n.,12567
adversely,adv.,12569
influenza,n.,12570
revoke,v./n.,12572
pinnacle,n./v.,12574
subdue,v.,12577
dizzying,adj.,12578
pendulum,n.,12582
reverberate,v./adj.,12585
erroneous,adj.,12587
embellish,v.,12591
detergent,n.,12593
exhilarating,adj.,12598
gnaw,v.,12600
atheist,n.,12603
vacate,v.,12605
fright,n.,12606
loathe,v.,12607
provocation,n.,12608
fauna,n.,12609
glaring,adj.,12610
sheath,n.,12614
pocketbook,n.,12623
momentous,adj.,12634
millimeter,n.,12635
naughty,adj.,12639
captivate,v.,12641
chimpanzee,n.,12642
nook,n.,12643
strenuous,adj.,12644
appall,v.,12646
substantiate,v.,12648
entrenched,adj.,12651
utensil,n.,12652
cosmopolitan,adj./n.,12655
hasty,adj.,12658
enactment,n.,12667
fluctuate,v.,12670
checkup,n.,12677
foggy,adj.,12681
aversion,n.,12694
chronology,n.,12696
idiom,n.,12698
coalesce,v.,12702
accomplice,n.,12704
insomnia,n.,12706
serenity,n.,12707
colossal,adj.,12711
scuttle,n./v.,12712
sneer,n./v.,12717
compressed,adj.,12722
compulsory,adj.,12735
fortify,v.,12751
composure,n.,12757
equator,n.,12760
culmination,n.,12765
dramatize,v.,12771
perilous,adj.,12773
permissible,adj.,12774
pious,adj.,12776
algebra,n.,12790
epoch,n.,12794
astound,v.,12802
deficient,adj.,12804
imbue,v.,12805
meander,n./v.,12806
pitiful,adj.,12810
cunning,adj.,12813
sullen,adj.,12817
stamina,n.,12821
dreary,adj.,12828
aggregate,n./adj./v.,12841
promulgate,v.,12844
gale,n.,12845
paraphrase,n./v.,12845
venom,n./v.,12849
teapot,n.,12851
gamma,n.,12856
impeccable,adj.,12871
dependable,adj.,12873
manually,adv.,12880
nonverbal,adj.,12882
wholesome,adj.,12893
agitation,n.,12905
raucous,adj.,12915
cohesive,adj.,12919
treason,n.,12926
approaching,v.,12934
droplet,n.,12935
overestimate,v./n.,12942
smog,n.,12947
innumerable,adj.,12952
computation,n.,12953
quell,v.,12955
inaccessible,adj.,12956
enrage,v.,12957
lodging,n.,12958
flimsy,adj./n.,12968
redundant,adj.,12969
cello,n.,12971
periodical,n./adj.,12986
bigotry,n.,12992
auspice,n.,12999
recur,v.,13001
furry,adj.,13002
inundate,v.,13018
absentee,n.,13021
repress,v.,13023
pungent,adj.,13027
postulate,n./v.,13028
sarcastic,adj.,13030
trilogy,n.,13032
stardom,n.,13036
tranquil,adj.,13037
scapegoat,n.,13052
topography,n.,13053
shellfish,n.,13065
trustworthy,adj.,13072
sidestep,n./v.,13073
courier,n.,13082
recoil,n./v.,13083
evasion,n.,13087
undisturbed,adj.,13096
complimentary,adj.,13108
malicious,adj.,13112
astute,adj.,13115
archaic,adj.,13117
vestige,n.,13119
quail,n./v.,13122
appraise,v.,13123
discernible,adj.,13124
vindicate,v.,13147
uproar,n.,13150
caterpillar,n.,13163
ply,n./v.,13164
err,v.,13165
hoax,v./n.,13170
newscast,n.,13173
standardize,v.,13182
semblance,n.,13183
junction,n.,13186
primordial,adj.,13189
blunder,n./v.,13190
allot,v.,13192
seaweed,n.,13198
thorny,adj.,13200
encase,v.,13206
clot,n./v.,13223
nutritious,adj.,13225
heterogeneous,adj.,13235
calorie,n.,13241
abate,v.,13243
inconceivable,adj.,13249
sheltered,adj.,13256
minuscule,n./adj.,13257
tropics,n.,13268
observance,n.,13271
molten,adj.,13274
scuba,n.,13275
colonize,v.,13280
impromptu,n./adj./adv.,13281
repertory,n.,13284
unquestionably,adv.,13286
postage,n.,13293
unrestricted,adj.,13301
levy,n./v.,13303
nocturnal,adj.,13312
lull,n./v.,13314
misgiving,n.,13315
stout,adj./n.,13326
pendant,n.,13335
climatic,adj.,13339
flaunt,n./v.,13345
haste,n.,13347
impulsive,adj.,13349
beset,v.,13356
philharmonic,adj./n.,13357
slant,n./adj./v.,13370
chide,v.,13377
adventurer,n.,13381
debtor,n.,13382
leisurely,adj./adv.,13384
apex,n.,13391
chronological,adj.,13403
garb,n./v.,13405
inconvenient,adj.,13410
buggy,adj./n.,13418
diversification,n.,13436
chasm,n.,13437
purify,v.,13440
bustle,n./v.,13447
sarcasm,n.,13455
fertilize,v.,13459
ruffle,n./v.,13470
upland,n./adj.,13478
finesse,n./v.,13491
surmise,n./v.,13492
acronym,n.,13493
vigilance,n.,13494
feign,v.,13497
kerosene,n.,13503
confluence,n.,13507
unbroken,adj.,13515
conversational,adj.,13516
jeweler,n.,13520
laurel,n./v.,13523
complicity,n.,13525
starch,n./v.,13530
puzzling,adj.,13539
forbidding,adj.,13550
fanciful,adj.,13552
extremity,n.,13554
porous,adj.,13555
malice,n.,13560
melodic,adj.,13564
populous,adj.,13571
perseverance,n.,13573
glorify,v.,13582
vowel,n./adj.,13592
melancholy,n./adj.,13596
methodically,adv.,13601
choreographer,n.,13604
repudiate,v.,13624
crevice,n.,13625
flamboyant,adj.,13626
brandish,v./n.,13627
tarnish,n./v.,13635
tacit,adj.,13641
expressly,adv.,13647
benefactor,n.,13649
allegory,n.,13663
symmetrical,adj.,13664
outgrow,v.,13665
agreeable,adj.,13667
propriety,n.,13670
condense,v.,13674
affliction,n.,13678
penetrating,adj.,13681
laud,n./v.,13707
carver,n.,13713
sloping,adj.,13713
divulge,v.,13715
sedentary,adj.,13725
melodrama,n.,13732
abolition,n.,13737
wavy,adj.,13750
sanitary,adj./n.,13757
screwdriver,n.,13766
embroider,v.,13767
penal,adj.,13769
deviate,v./adj./n.,13796
persevere,v.,13798
transfix,v.,13826
idyllic,adj.,13828
maize,n./adj.,13829
immigrate,v.,13831
abstain,v.,13833
defection,n.,13837
mistrust,n./v.,13844
retort,n./v.,13847
diverge,v.,13852
tactile,adj.,13853
malnutrition,n.,13854
typify,v.,13861
genesis,n.,13864
disband,v.,13868
bonanza,n.,13870
perpendicular,n./adj.,13882
hump,n./v.,13883
regeneration,n.,13884
elliptical,adj.,13889
impeach,v.,13892
corrosion,n.,13900
retract,v.,13910
inert,adj.,13911
jumble,v./n.,13914
obligatory,adj.,13922
uniformity,n.,13931
predominate,v.,13934
unparalleled,adj.,13944
percussion,n.,13946
farce,n.,13948
diligently,adv.,13952
digestion,n.,13954
rupture,n./v.,13956
inept,adj.,13957
craze,n./v.,13958
urbanization,n.,13960
bravado,n.,13971
indefinite,adj.,13974
impassioned,adj.,13977
amble,n./v.,13980
wholesaler,n.,13985
deplore,v.,13986
antagonism,n.,13988
auxiliary,n./adj.,13990
scaffolding,n.,13997
ultimatum,n.,14001
falcon,n.,14005
perspiration,n.,14005
turquoise,n.,14012
negligent,adj.,14020
ethically,adv.,14021
codify,v.,14023
grudge,n./v.,14032
checkout,n.,14039
chubby,adj.,14040
glacial,adj.,14042
galvanize,v.,14044
inconclusive,adj.,14046
emphatic,adj.,14058
aromatic,adj.,14060
meek,adj.,14061
mishap,n.,14062
scorch,n./v.,14072
warp,n./v.,14074
buzzer,n.,14075
graft,n./v.,14077
ambience,n.,14090
aristocrat,n.,14099
crippling,,14100
hoarse,adj.,14101
glazed,adj.,14108
ephemeral,adj.,14116
fervent,adj.,14117
sparrow,n.,14123
diligent,adj.,14139
beaded,adj.,14141
felt,n./v.,14168
agile,adj.,14174
sustenance,n.,14178
psychoanalysis,n.,14180
instantaneous,adj.,14192
prodigious,adj.,14195
compensatory,adj.,14201
supersede,v.,14213
chirp,n./v.,14222
prune,n./v.,14230
vertigo,n.,14232
elasticity,n.,14233
springtime,n.,14237
prodigy,n.,14246
enigma,n.,14247
entangle,v.,14257
resentful,adj.,14259
stylized,adj.,14263
embroidery,n.,14265
irritable,adj.,14272
gape,n./v.,14282
detriment,n.,14289
effluent,adj./n.,14295
choreograph,v.,14305
exposition,n.,14307
credence,n.,14310
deride,v.,14315
practicality,n.,14322
raven,n./adj./v.,14323
gradient,n./adj.,14325
nimble,adj.,14327
acidic,adj.,14328
diminutive,adj./n.,14330
sculptural,adj.,14334
